EZTC3.SA,F,FB,GOOG,ITSA3.SA,MSFT,NFLX,PETR4.SA,TSLA,UGPA3.SA,VALE3.SA,^BVSP
0.0,-0.013179723108021402,-0.009495612436115297,-0.018724601295889376,0.0,-0.009561964854321703,-0.015885608168481724,0.0,-0.030461604917224716,0.0,0.0,0.0
-0.02980182856958724,0.02337245848256253,0.003401651318353238,0.0019250427165486972,0.009273947003144212,0.007337296683423977,-0.013014536720962977,-0.0476193001381785,-0.014359951390680359,-0.033519524466896655,-0.008859556316500705,-0.014041176934605937
-0.010238275109192174,-0.021469911358223293,-0.029689742124260565,-0.01830190199022519,-0.030628590052317328,-0.01820963223436045,-0.06828171501735891,0.08809539645391196,-0.028363248107156513,0.03269504338147078,0.05139674950535733,0.023441875350028063
0.031896705717461726,-0.011814251178329349,0.15521444294109332,0.04424353515099799,0.06319194879280698,0.01639976972379742,0.03576524499898004,0.006564578985317038,0.00866693018846676,0.008221147867876866,-0.008501614955455206,0.006618720033354286
0.03174596054830503,0.01964124545403334,0.02841168047639986,0.016403072499118876,0.02525893640587462,0.05820209185379133,-0.027221769140235663,0.05217390721391002,0.007907222056567909,0.030187320193137968,0.041800761098201855,0.045974631115713205
0.028339758378626456,0.010887698972428916,0.02566613739342327,0.012181153030853986,0.00869511341540119,-0.006897778200750104,0.024499129896760508,-0.024793491989763883,0.030020949711196288,-0.015156559027223016,-0.02263371586095131,0.004058803148047296
-0.015748196898040412,-0.046395851394345544,-0.004170612067184831,0.016821840976146918,-0.07327508890778067,-0.03125559607261652,-0.02763310208647607,-0.08898288750837113,-0.07190008879136822,-0.029240872690866948,-0.094736810091815,-0.048656642839536635
0.023996229284774184,-0.004344042890051525,-0.016752448815290366,-0.04930361734562172,0.054263529590601545,-0.015849218382113173,-0.008197617417335268,0.044185829414085775,-0.0508808573906786,0.012682919148635285,0.04767438836580129,0.02572805472069639
0.00781949393605319,0.006108256764980835,-0.019522624278765277,-0.026054064410707012,0.05882267857201828,-0.0030672892747537484,-0.011351099884785554,0.05345223181334502,0.010664088938653116,0.014089414868229122,0.1476136760151916,0.03114501502942746
0.027126651433470705,-0.006938453276825185,-0.05810479041606065,-0.03451928942289495,-0.03888797040594161,-0.035384588018809726,-0.07713742324787354,-0.040169157084354756,-0.07260591795239635,-0.008576463289525327,-0.010638181171656047,-0.005634216843858675
0.0,0.012226870127964862,-0.04151051895351421,-0.0012142386016800177,0.0,-0.014952582444775264,0.0064017245251348776,0.0,-0.08985239890489571,0.0,0.0,0.0
0.0,-0.02070750318502934,-0.0021052539796757586,-0.006781505330049731,0.0,-0.002630816354764254,0.033725366885332564,0.0,0.0017568382808659244,0.0,0.0,0.0
-0.017356895173751608,-0.0008810352279550182,0.014667461031185436,0.008862883448780279,0.008670762825678135,0.008725745696907872,0.02693602425178465,-0.05066076178137369,-0.030893772890756788,-0.0020761379452549633,-0.0029326234061129997,-0.005296610169491567
-0.05222754505447924,-0.0149910167098245,0.009009937248607658,-0.0014763634637692258,-0.025788348076459022,-0.000402433021769677,-0.023742210814884923,-0.018561542884390048,0.04733071022776447,-0.011962467827814072,-0.03235289952113962,-0.02622780295712901
0.00081118389542989,0.034019372140985826,0.0009812429646518517,-0.0010393069238106012,-0.01617664092367266,0.016301217551574432,0.012159850264183758,0.052009636945057336,0.00378807776171719,0.02632041141786856,0.03850029765980101,0.012462485375654975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026966171184609644,0.0,0.0,0.0,0.0
0.03076902802789716,0.027705867643186943,-0.003921199073642967,0.012602542904833314,0.03288618092296347,0.01894692143327359,0.018878735664442203,-0.02844635898054182,0.02734378354339939,0.010429040403477696,0.10146356578205729,0.028637459807073995
0.010996584544469057,0.03369815563991785,0.03533113193904347,0.02518093258185594,-0.014473292524704418,0.0260324551246216,0.06412126770117998,0.05405393203694686,0.0870657644277768,0.016920504296394467,0.054915819647014086,0.01667969131581515
0.006213691540944755,-0.0008146839514359128,-0.016444826784455246,-0.015598600292631049,-0.0014679590195152414,-0.004387723268139743,-0.045061251331782626,-0.019230631951480004,-0.011323147298159308,0.029950198293537733,-0.03358521375124579,-0.0036751459249116936
0.0015438785881232153,-0.01305053397571232,0.010631085929677209,0.005105037188253281,0.014264509234528822,-0.007089646075581935,-0.013924130142348168,-0.02832240812862108,-0.0011393082481178096,-0.01712450237048091,0.027801978261308147,0.001567095809826835
0.02159016664576363,0.03801645673107834,0.024768135936155566,0.007918347634897405,0.03448116719793015,0.016017244217019444,0.030258846202681378,0.1300447629492818,0.06699485856308152,0.02301124824652656,0.11073546277576352,0.040728883325710674
-0.03396414185603469,-0.011146596185791946,-0.015864170581750603,-0.015018608352518226,-0.010144073787870966,-0.027920271865735424,-0.030566708900963024,-0.02380952138145498,-0.0029818766902044436,-0.00482008205957829,-0.05783867148620303,-0.01651439805712962
-0.032027502030622435,-0.02737509131225979,0.013464803539471992,0.00533164058751634,-0.011713742491324286,0.0035170110909605867,0.02793983154208357,-0.01016267891400302,0.010100971831816574,0.006135008519968288,-0.054119640377352396,-0.0102537569671457
0.043580687702523324,0.02566200042643918,0.011134005164546323,0.008848422527029554,-0.0044444819240906375,0.01440827448223958,0.031874229336216864,0.004106828841710319,0.047094931149615826,0.01449263128264966,-0.05892399010702165,-0.004681002732564998
0.014694196928944248,0.0064568515679996885,-0.0013880033894928534,-0.0009635036142844333,0.016369817851587642,-0.015355391781010752,0.0027504722266791237,-0.004090031781227577,0.01552581644253248,-0.0008116932725774628,-0.0018148621185452019,-0.007042589763177953
0.021343056319577558,0.00320771405050313,-0.009266123211330468,-0.010353564493081557,0.024890236095201246,-0.0081868964861177,-0.014558468615774811,0.05544160890003935,0.008353453653892506,0.0211210216055,0.07363633241835066,0.02887505109032773
0.0007509605188846802,0.04636289564591145,0.02712309741435437,0.03015317001076956,0.01839955617827549,0.0334119994143145,0.052349846889386376,0.03307399999640026,-0.02907303071537992,0.018297573886969953,0.08467407343914757,0.031032387717904397
-0.026104431740210376,0.00993145291530162,0.0011837302292772023,5.56169606427126e-05,0.025317872057737834,0.007036902146457136,-0.007019353204322343,0.06403006948515833,0.010678777403793527,0.011562542126308584,0.11007012986383757,0.017474275871447453
0.10796708753233308,0.02420568087648345,-0.003365121668549631,-0.008944832571692207,0.08230423578722323,-0.011331611989179091,0.003278349480824394,0.162831832485004,0.039290693953277334,0.009267756567282515,0.09845301302193166,0.05123293163744913
0.04491690351977318,0.0036927575658973755,-0.010859668018996183,-0.0021475650577191807,0.05449835196036901,-0.006112715538654556,0.03727153593898236,0.09893451788729779,0.027076671320282797,0.019895842820932597,0.05953887535228852,0.04009069141609989
-0.04430829099144162,0.002207274525116487,-0.024540972854446563,-0.02212725060104459,-0.014423043685817483,-0.01921965148635474,-0.059952784578739204,0.020775567659641947,0.021140072333523774,-0.002851062900018242,0.0622356847469987,0.0032800244473871754
0.014531813131416937,-0.02863426206544739,0.0018915817827700465,-0.0017118397021959053,0.009756560603773501,0.012149695246818748,0.007749560265147171,0.013568555190830223,-0.013103352674710633,-0.00872822968355802,-0.14505113585143647,-0.002924095357998646
-0.021151187609078193,-0.003023446248997863,0.014915527485158453,0.016239923926148148,-0.01328542305086755,0.023039894674767192,0.01839339687541308,0.017402926415766906,0.030207280023775374,-0.001214603363965172,-0.035262848266112146,-0.008899841147000154
0.07317486964816178,-0.003032615198042987,-0.001767300136088612,0.010748138498675619,0.033047793700487826,-0.01495080075232158,-0.006530606016820761,0.046052645371522205,-0.01696056211296504,0.015199902095804685,-0.034482677187784416,0.018617075927257698
0.03571340243498389,0.010646485109463644,0.019474505900375583,0.01964030169769382,0.001185642537979481,0.019596316280232617,0.0030813789017778426,0.01761022309687532,0.011307181046081638,-0.00029943426008771645,-0.00928576495068767,0.001371769784753285
-0.01880972450449192,-0.001504853205447687,0.004387128338112722,0.005049369683241434,-0.013018313174493645,0.0018842931339932978,0.004812549392632759,-0.08529063646950374,0.03686744046498491,-0.012880005298904096,-0.031002286204610985,-0.015552287515864571
-0.04856068270800473,-0.0030144222077239657,0.00709799602902117,-0.0029568826040151652,-0.05635501841571555,0.007899115872805007,-0.00275141802326917,-0.1067566972499494,0.014826876746002027,0.0042482566415269485,0.002976317487453528,-0.035545460126465755
0.024852453592857593,0.020408104376120395,0.01364418687280855,0.01065452416286683,-0.01778943786534337,0.014181886813564137,0.01522581089798103,0.0937971474543573,0.016442229541558495,0.002417188408021742,0.09940662995056515,0.013430935709739078
0.036691830907123135,-0.0022221668433194397,-0.010340556774413368,0.002295918134668673,0.09055700859437699,0.0057037242802375765,0.0037242350504758104,0.12033210801920458,0.02005142321404163,0.04536551597026728,0.04588379474900184,0.06597156795008696
0.030346186450969315,0.012620500377474198,0.003873178870273719,-0.00024404795980870198,-0.004744649442766868,-0.02140504931356413,0.014039325197964914,0.0024689133234325755,0.02809435671513416,-0.016724333436901828,-0.010967691337770313,-0.0019444553560906686
-0.014116783617724948,0.0014664141651794527,0.0035890671765981264,0.006087379905299617,0.015494334773111795,0.006917187992622642,-0.0005934057195257081,-0.0073890047861584485,0.023975258654956866,0.003665511805200028,-0.011741693902614592,0.0070254846010036065
0.01742528801397647,-0.005124322953393046,0.0035762318402843274,-0.0018057470212164972,-0.03521116572845917,0.0038990365687316952,-0.012072048784641853,0.006203266104607419,-0.017119846029142294,0.0068664878376594185,0.018481857742323582,-0.003165793793480809
-0.002445549051468543,-0.024282565551067226,0.002583527087103299,-0.0036314579026746063,-0.04014572869344901,-0.001849367737265295,-0.002504006502102807,-0.04069036746712418,-0.04977801993114128,0.010882116644512108,-0.08489951761826853,-0.02587727896490888
-0.023914671317033065,-0.015082937532631013,0.004531740999480505,-0.0037395466151189938,0.0076044432216404445,0.004446904560837517,-0.012350595167871181,0.0038560575195962787,0.02322759514068795,0.0007177385194716557,0.06586405674451146,-0.0006641175286777878
0.03581079137016685,0.002296941299972932,0.005661206301387001,-0.0024071243376547757,0.0490561204882356,-0.012359545611040579,0.0289751774749496,0.08066582553115653,0.011020832082704546,0.0008604212596463601,0.00797340515543521,0.023783152425639997
0.0036374177539033603,0.008403516050218052,0.021549801175392513,0.015323149408278613,-0.0023984632208321477,0.02185289895009146,0.028850886230205486,0.00592415503101007,-0.0005645341228373013,0.016050726218038713,-0.005273578757439834,0.006235493135056558
0.0018079101772883188,0.011363531606166655,-0.012398850085878266,0.007733944190248643,-0.010817237872480345,0.006214716610924764,-0.018630508625582798,-0.005889266105581825,-0.014079022397856966,0.001410317672712269,0.02982110034492158,0.0018375525364089373
-0.015675630164340038,0.011235852639574606,-0.005231024325064615,-0.007434768592898711,-0.02551611588588587,0.0032695414293277825,0.0003914366823729587,-0.015402705644867565,0.012693397199347478,-0.015774666963529582,-0.025096592892718705,-0.023298015571035502
-0.007357913789994397,-0.02962950983838608,0.01717790631624938,0.006658112432007757,0.0,0.006156353620450972,0.033943005745516786,0.00601664495009846,0.034033998868524096,-0.005294810326418542,0.023762327983878784,0.010128858255918471
-0.02777943203258504,-0.022900645177741485,-0.030242931075919466,-0.006160732998142238,-0.018703331669502665,-0.002519345117005911,-0.012771982148515493,-0.09808603218175982,0.039563993855638246,-0.027190211275964882,-0.046421571363491454,-0.03524385902456395
0.010793734326761895,-0.0023438774264322726,-0.0029320463981056255,-0.010049766473715027,-0.013977361227055507,-0.015695499216878184,0.005654086975683814,0.034482925510500584,0.03433335575910079,0.012126514749437378,0.03380661607027413,0.0056170561705617406
-0.028259840155407612,0.003915515594891783,0.01327747146285585,0.010693975032501024,-0.028349935652995706,0.010263704060645695,-0.001048223821158989,-0.02820521961199085,0.0389478692585723,0.019433012214651768,-0.0143885410684359,-0.019529498104130183
-0.0019425821690240985,-0.023401092537367885,-0.0006155984116420488,-0.007254989508802434,0.02121966747185522,-0.01197364407123469,-0.0036249630465992055,0.015830996267927944,-0.03096978677133999,0.01418973565475179,-0.0039813765025222825,0.008670159680638667
0.07836754999380036,0.0023961063129482874,-0.02648717135160994,-0.0015264559870482586,0.06623481611701787,-0.0007345705031149841,-0.00612732798800919,0.0727274037996537,-0.027721635087144758,0.011870965376292286,0.08194525429138477,0.03669119617422134
-0.0024014828710815506,0.008765007121894985,-0.014824183588215467,-0.004126427284559475,-0.0024362575095799865,-0.002021288993623638,-0.010885244966701402,0.015738294111735662,-0.0005998686403001496,-0.01256984470100142,0.04495077733948882,-0.0025450857972282304
0.043952288678526186,0.011848422291362848,0.014863774459441093,0.009496062357517543,0.03540899676500553,0.006260336390996768,0.041877707820196175,0.07747335438522152,-0.008402652289181689,0.01683169485657654,0.10430164305408818,0.03661915678261729
-0.018454953645629102,0.01951607298867497,-0.0009040635889097093,0.011613591268578194,-0.0070754490524239655,0.012808634451250134,0.02495791816379911,0.049778570621223484,0.027076068343019344,-0.008763327687050126,0.044290435751842105,0.022076073997153944
-0.00528962673027078,0.002296941299972932,0.0029861025724473578,0.001968873465636234,-0.020190210038370293,0.00018072698826099298,0.00702231310853807,-0.03477321790859822,-0.010489915458886556,0.010384352884546644,-0.0700050512987328,-0.013904045155221034
0.004136825026929136,-0.011458934087911432,-0.010826389280851778,0.007700461629008171,0.02424265252683977,0.005238499036383626,0.009871436201415396,0.05785995768807961,0.01052169415573112,0.012500139387437326,0.021977896633648575,0.01558833069393839
0.02411240169722162,0.023956673536112527,0.007387792439829344,0.010026331161478996,0.0035502400964788627,0.014555232327956524,-0.02788988028672179,-0.04643935555651735,-0.00247530406514751,0.01111095348157387,0.02419357158513824,-0.006274892913504138
-0.0034450297685189035,0.01433944249767416,0.016659158154141096,-0.01654034374463087,-0.018868803762767117,-0.0012398525277185213,-0.12970484308186714,0.0400431025803365,-0.025642073579720925,-0.004476982686838271,0.07401589222139471,0.015427080576246865
-0.03861333295166813,0.014880847500760908,0.0011576921574323329,-0.0016712556575088078,-0.004807202381855613,-0.014186832586743137,0.025757901203137923,-0.013527508769107466,0.010510596090216762,-0.015671693641987283,0.06353853503347939,-0.0014708620368646397
0.0,0.0007332945461568929,0.0090731568143958,0.008596107039190226,0.0,0.003417876182886692,-0.018497399485660426,0.0,-0.0067208382060494065,0.0,0.0,0.0
-0.04676802901493193,-0.002930417080794556,-0.025387912736515306,-0.053178589375087904,-0.022946089023521354,-0.07171032362250962,0.00968623011612224,0.028481187318123435,0.02199044206978984,0.020351511841037784,-0.11167289174732908,-0.013481009117860987
-0.016978974984872997,-0.0022044694744222104,-0.004160628569378044,0.006093750106145102,0.004943865583587392,0.006373192189697896,-0.02440045808188751,-0.043077097929303365,-0.007605882466133029,-0.008141039130028838,-0.0657008753613939,-0.019770167082482804
0.03646718392498727,0.012518626398330568,-0.01217072076713599,-0.02075642571925096,0.02705951350889957,-0.012857469476836414,-0.01207778198914855,0.03644166740760402,0.007624486192923108,-0.013269623355212201,0.03488363274219464,0.02354324939261887
0.041362319744196796,0.0044118547871692115,0.0011952671098254264,-0.0032479280161997748,0.026348108504251844,-0.009720086861202404,-0.015038400790426065,0.05997928372809547,-0.008946182010396875,0.005268184837302181,0.04066358425823524,0.026279599871898762
0.0071104767966900795,0.03147881977338862,0.07199930215107031,-0.020996269353329544,-0.001166349038993264,-0.020416157038854466,-0.008348002291164835,-0.0019511942690888517,-0.014952059842461951,0.007998959053714838,0.01748063651937426,-0.003047101582290046
-0.017066305829899098,-0.03761549269990161,0.007281748048288739,0.002879786660486161,-0.008178776632271179,-0.0006013145233962902,-0.002769162642670908,0.0,-0.028057050658673144,-0.009166700696479624,-0.005053001634371612,-0.007383267049639097
0.05258900635549413,0.004424869246240748,0.008419780986157921,0.007503516736778293,-0.021789812263466213,0.01483876172932308,0.034210839418149064,-0.005865127097180567,0.004319690017655198,-0.010218083661789223,0.00914170413121207,-0.006473632468327439
-0.03605883564030732,-0.013950025332493343,-0.00961456854670295,-0.008378620238886914,-0.051654743142481974,-0.016400021775233253,-0.01686177300539804,-0.03834809183884702,-0.03920593717076937,-0.003906349371282203,-0.0608959583643891,-0.024308278256973237
0.014023857767944348,-0.008935313276756007,0.005364874834205446,0.00482411884877032,0.015362150236292171,0.0018078785881256998,-0.008193139529156235,0.014314953573677514,-0.042011059994519706,0.011344632415181355,-0.06752395348997242,0.005606582472254207
-0.007905134866172836,0.0007514335616505274,-0.0021175673824312957,0.00823628053501424,-0.006877504441182514,0.00140369120081818,-0.015640468714902878,-0.011088876916896195,-0.04955966436148518,-0.004708555094780742,-0.04252881833746602,-0.01678305710425665
-0.02257607233981318,0.009008837420223514,0.014260252440292387,0.013814639440268728,0.016620523887882266,0.009010844762367132,0.016448400426672505,0.027523107859029672,0.01607334144615491,-0.0033393577678473285,0.013205265534759203,0.0009096011302278662
0.007476857059475428,-0.008928402890163722,-0.002092225328223951,0.0025031349267314873,0.004087685299857702,-0.006350397755956361,-0.00330245964836251,-0.05952385444308261,-0.027962567866932964,0.0009773640856629573,-0.09774882083672465,-0.01407633705866429
0.048549506126699615,0.012762741147896328,0.01056694195575214,0.014419929737227832,0.031207407085249494,0.018973410822624937,0.02595536172253432,0.07700409324696111,-0.0011008794254012688,0.01492311453082995,0.04202228533090002,0.04081192390664845
0.028934714507880877,-0.012601906280073738,-0.008132807941357623,-0.010910167217492162,0.010525375220146183,0.00058803364052884,-0.0308967893792651,0.0039178789851208595,0.0012938054976388003,0.00041245978875470435,0.004410857306109461,-0.005784703510391731
0.046878498847433114,0.0022522536489051337,0.0063587864589733645,-0.002768080819768315,0.0,0.00901070600656717,-0.02532769233859422,-0.04487806991425114,-0.008039853946170572,-0.0006870664828259043,-0.031367621026533565,0.009040254719126617
-0.006570689716663081,-0.00973786320322323,-0.003907559240714176,-0.003476721870207977,-0.014322468102143882,-0.008347718438734941,0.0015956165153525603,-0.03370784983150166,0.0015920582448769593,-0.024054881900063885,-0.0492226747573159,-0.026990477263762913
-0.027644074017324827,0.007564331224290344,-0.00951506061996965,0.007962484712876083,-0.009246856264434111,0.014682764724729402,0.014110213153378792,0.03065553803312393,0.0032753368035360886,0.007746525888887801,0.017029856956374267,-1.930352868506624e-05
-0.033374309973594474,-0.013513433305732403,-0.011123280653843048,-0.014319822894202305,-0.03200077217203534,-0.018651801650368283,-0.005498266136250263,-0.02564121757854887,-0.01742757569268749,-0.0034940177451013854,0.013395915407979686,-0.018608960870992064
-0.03388334769548995,0.0015218612991398928,0.0025564810878457855,0.0005664223059420603,-0.008263499592030432,0.005939424284890249,0.021098982337042882,-0.018947232652280377,0.031808826298976633,-0.02482475654481442,-0.027759465727090538,-0.005448572945966679
0.012570318943368797,-0.005318913804634673,-0.007139855132941797,-0.008929705100252816,0.006944744428764471,-0.00964379725512976,-0.010497203847979919,-0.038626658198970376,0.019131546052719495,0.0060403858409807665,0.012236584836766706,-0.00848463272813571
-0.00653586475856105,0.007639182921850507,0.004622899810065251,0.01345096928780909,-0.006896847584923149,0.0059618506899210555,0.03283076171770172,-0.006696341758484992,0.02355834722950645,0.005003864515075174,-0.05104098079908537,-0.00817824586599647
-0.005917076090220297,-0.004548725151920174,-0.011759669973257836,-0.007749316757794333,0.006944744428764471,-0.011655177757154522,0.02594876831345494,-0.04494409988966319,-0.018431076725497708,0.004267257081865816,0.021939198599279175,-0.007903786979868488
0.005952296280221869,0.012185601251560207,0.014917614118557188,0.02250658417710527,-0.00827676037465963,0.0311812176018198,0.03161555505634528,0.003529487669196474,0.007816124465197971,-0.0005666142456933754,-0.02908592194543347,0.0003040745996352179
0.0026314478053599544,0.01730622953055372,0.0016142943613652871,0.007193534811753333,0.0069541242014061755,0.01027319074076316,0.023597891235026758,0.016412872334906403,0.007663705845899704,-0.0031178558511739674,0.04279599329376338,0.0027966359306921262
0.0,-0.004437698883025809,0.013402339801805274,-0.001585650010468842,0.0,-0.004413007469180497,0.026047911076282126,0.0,0.025229953729553722,0.0,0.0,0.0
0.023621943084713104,-0.0007429717502415167,-0.0007533603947896816,0.011793595101543541,-0.013812571860360001,0.008286958620928209,0.00476612688260003,-0.05074987971714495,-0.009239525036289775,0.003269800559254854,-0.022571864382464724,-0.008730271002162393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018226080209616358,0.0,0.0,0.0,0.0
0.010256281611403795,0.002974008939309991,-0.0047746666773180735,0.004176558936965558,-0.01820650897152587,0.012997062910005353,-0.007066828028725491,-0.04057275796338633,0.0008518761079878701,-0.032875090621938274,-0.004898551768659831,-0.011804040692340645
-0.009513791983843278,-0.02816909046791738,-0.00025249372875446596,-0.002133891088428763,0.02671018146753079,-0.002830499515801055,-0.010334382000073639,0.017412837206471687,-0.016440434704951934,0.0032234494265168667,0.014767997104314201,0.01116108268691196
-0.0070505425148749135,0.007627890566214379,0.0012628517210007129,-0.005107947797172607,0.0027852482894250574,-0.00700061317657974,-0.002561344998116888,0.0171148824712557,-0.0027326965357905575,0.011391733778608026,0.036035937160617815,0.017832003754105985
0.02516498935774658,-0.012869284471642262,-0.003867813699590439,-0.011035045576647695,0.004166879942671509,-0.013148202986191238,-0.016395097897376587,0.030048246806197332,0.0001370057470635455,0.0008664575282208986,0.08628761713521227,0.014673161344638919
-0.010702296958235658,0.01073635620302893,0.0027011031613655145,-0.008015669694652727,-0.012449235818754678,0.006565312744473806,0.011547359857080108,-0.012835605402396033,0.007717188639779993,-0.005915383839608768,0.040024590739135446,-0.003694264999308583
0.003184393848697731,0.015174576929905204,-0.008670753189313651,0.00013960871229912186,0.002802752863312108,-0.0005755946307540727,-0.008437547073115281,0.018912589729713103,0.052836704953312275,-0.013062422570387255,-0.01894604341797923,0.001110406091370475
0.04565594728787037,-0.001494828027311157,0.0053498407098291345,0.016228290639243692,0.026534561095751474,-0.0011518522614853977,-0.020322342493749646,0.0893271232759747,0.013686872620698676,-0.010882258905547837,0.025950552650419123,0.02259942956742189
0.006666918367218555,-0.007485064449348711,0.0014359166299664494,0.0004119126996497968,0.006803137430860584,-0.00807077073939122,-0.007868427014698809,-0.02236414730188474,-0.026154906378921372,-0.0038657811468276737,-0.07647056898127325,-0.009897538205272283
-0.04758639442175039,-0.0120662252834286,-0.01636297952058363,-0.012586186458887871,-0.04459498009167384,-0.0027119875697466655,-0.034401034749932835,-0.04357320260413289,-0.0460847893969778,-0.015671535237021805,-0.0477707898500056,-0.03317813685981452
-0.012021265753568988,-0.009160580795540718,-0.022894921415340996,-0.0014595124229085377,0.007072281077513454,-0.02602964741393643,0.0010666503906249236,-0.01822306060686596,-0.0042049371414447645,0.04912819087148179,0.01672251240021505,0.004835903039132283
-0.007038368627510505,-0.010785621377535581,0.008688069501342266,-0.00012523779462536577,-0.022471398014797694,-0.006182515989314741,0.002876976844441659,-0.03712296651736191,-0.013356535863302765,-0.0157537898097857,-0.03749994016004443,-0.020398300477235676
0.015473631967370727,0.013239853273433244,-0.0029580995307397773,0.0009049011670156926,0.00862113354522287,-0.0028095715676248467,0.0018061853377016046,0.025301186987996438,0.012746511670992833,0.025550589196798645,0.02529051222340506,0.005488406512086819
0.00888883827509579,0.00845482858245239,-0.001832452768488313,-0.01190674589951346,0.01709295966352964,0.014087355198730611,0.012196431378860284,-0.0011752541330787292,0.001056480159683959,0.007731980189171317,0.015333235123849098,0.010160482469590004
-0.011960929768811579,0.010670890881378625,-0.01197659545320362,-0.026240237390641297,-0.029411778659284238,-0.005159742628872421,-0.010373066511307538,0.05294128709053458,-0.011287989435845636,0.005967821354637914,0.0032829581065036972,0.0024690358617340813
0.017834267051080932,0.012066492249096727,0.0030968511229123585,0.0028769608422731796,0.017316137503810225,-0.0011967913265832353,-0.006881883721399862,0.025698452864653776,0.019631483285723617,0.014547800823091261,0.01897906034154584,0.016049582105220672
0.00939032810119933,-0.014903197011587821,0.008908833751143153,0.0032145715041116407,-0.007092246969519045,0.022368506815182432,-0.0299574104111463,0.03812620235106534,-0.00040963285908390823,0.02171791371878906,0.0019268986724969572,0.010113453476127132
0.0012400896900794933,-0.003025750341277167,-0.004109054053107575,0.0021841243870415195,-0.010000068714361099,-0.003906777409158124,-0.010770367628827882,-0.01993689287871958,-0.10450342372596133,-0.03242951248063908,0.016025669826669864,-0.013415161886777605
0.030959346817543754,0.016691819754023562,0.010271250384785047,0.006322904547357844,0.03463256828276262,0.018042575171046904,0.01833131303987323,0.03533188716353708,-0.0013221283473162648,0.022391261243858818,0.04668765281961784,0.02799266289177771
-0.027030342764318482,-0.06567146094185616,-0.02606882127447485,-0.037970029491876,-0.0251042913784566,-0.040069342042371114,-0.03512983953800797,-0.043433267092572,-0.016547862021385584,-0.016528901867369217,-0.0831826901828655,-0.02821955003878973
