^GSPC,^DJI,F,MSFT,FB,NFLX,GOOG,TSLA,^BVSP,PETR4.SA,VALE3.SA,UGPA3.SA,ITSA3.SA,EZTC3.SA
0.00018792399994027598,0.0016971359481909865,0.015273840664105531,0.023533423604309878,,0.11364896504155131,0.0043131775505953485,-0.013176668099668776,0.0016873365392726658,0.007139547920333111,0.006788297319057168,0.02641946842109233,0.0,0.007833890391117704
0.002943716919978634,-0.00021900745663372412,0.025663891019940488,0.010218890883577414,,-0.014294588376496331,-0.013871474640254955,-0.02129188974134122,-0.013796007748673511,-0.01151966965011364,-0.026738126225290704,-0.007100446595666998,0.037499770155622336,-0.04064859193791426
-0.002536961462655807,-0.004492720713291654,0.010353987263168607,0.015534993609318537,,0.08814627791132956,-0.013641662560774925,-0.0077433991638189426,0.0009223516551088995,0.0008961934456230836,-0.008599954501652518,-0.008045413282288583,-0.03614436478380856,0.004985286039985937
0.0022615979258335805,0.0026513527611535803,0.007685418201873295,-0.013162837435101382,,0.13779115277133291,-0.04239870885994346,0.012634714028829208,0.008242320819112692,0.013435066396578987,-0.0012046919172842285,0.018323785214410027,0.0,0.013022510579814517
0.00888576974833133,0.005630681833852513,0.0,0.0036051944691095628,,-0.023935632946074037,0.0010924873190272244,0.013578012448931975,0.012237022493780003,0.011931035428978332,-0.0012063385530778348,-0.020059022070713528,0.006944850275276249,0.020196270480338452
0.0003095972599744812,-0.00104469912751326,0.022881558902856147,-0.00431050924725207,,-0.038401310205047,0.004525433615290453,0.022085397699787235,0.0026084339363943165,0.00043669821812097886,0.007487970665034371,0.014449175730639974,-0.003448837586878639,0.023991112490687083
0.002336608362904613,0.0017325532934475696,0.0057997363786848055,0.010100923073937507,,0.0,0.005878972904245661,0.0007084823977325794,-0.0006837663853773712,0.007420141632431099,-0.010069680663853053,0.019287760359244066,0.0034607732316795925,0.013471417887529702
-0.004947922948427275,-0.003925898826059537,-0.008237434269340427,0.008928589913150375,,0.02419964887812398,-0.0073851624797044435,-0.19327430387513822,-0.012917007393067559,-0.0012996839490726497,-0.020343767647654665,0.0029114464048134447,0.010344614367688632,-0.005775606135499545
0.003552954600872571,0.004830981678023871,-0.0016610354110436765,0.00035400272597696514,,0.003602469974111955,0.005744100090985693,0.16717855694979566,0.025343635349214688,0.0,0.0,0.0,0.008874219114886506,-0.006981934383163857
0.011107929092462498,0.0077615235603569754,0.026622252036658134,-0.0010616323571823738,,0.04032939943677838,0.006888561691359429,0.007894702310566437,0.01775879695280813,0.05726681333990635,0.0655129908390597,0.04470209094431987,0.014884792847424055,0.0
0.004938656879440728,0.0035798117281902186,0.021879813033309325,-0.0038964603886554317,,0.04992895445646672,0.010522825994893958,-0.0018649473351934898,0.0033050888647667698,-0.006565521762371906,-0.0027841143063903617,-0.010836193299357255,-0.04666718574148654,0.029281564595849074
0.0006694597815233294,0.007644181661947247,-0.001585845636395966,0.056543511141700975,,-0.031123142520821934,-0.08377507343443247,-0.005979067490418877,0.006216997432460847,0.0004130685782413046,-0.0013960369752196167,-0.019101067685749262,-0.012587122082929558,0.01023484594952384
0.00047134296924533636,-0.0009166443263400881,0.005560084126527753,0.0006729786018870865,,-0.06264961099144306,-0.0008020902857582834,0.006390980220149611,0.0011875722172294267,0.03757242892588142,-0.007222910036306818,-0.004868398760227599,0.005665383659209544,-0.010131155137401704
-0.00102581731454221,-0.0026021543846578288,0.012638477325459974,-0.013118039739946186,,-0.013729276386323819,-0.007839109140873601,0.024280896802964635,0.001602923732888728,0.010744014540458702,0.009387479752722472,-0.008920781102946473,0.0,-0.010242862193003077
0.0028753122326679037,0.004645080789105194,-0.002340383446544303,0.005453383587231908,,0.2518614504560266,-0.022085302109220106,0.055434006328752394,0.0074736741029990394,-0.0188976704792142,-0.0051149218618907755,-0.001742104002441125,0.021127258514957115,0.018965921028942567
-0.0015928775670267514,-0.00582426992833962,-0.04160154623563861,-0.009152519485574384,,0.06706322397988251,0.020911802694124848,0.013476136228452118,-0.0007783584578971992,-0.0100321353530205,0.005842367963784234,-0.0037812702788073693,-0.01379354235423147,0.011847259861921478
-0.0025221231757218687,-0.000532384636561134,0.006552146155495375,0.01300037687885136,,0.013248222351577077,-0.003948385259474385,0.008182740257158372,-0.002130230192038618,-0.00405348338079059,0.010455589521327857,0.0014598484216263863,0.0034962496576347313,-0.018394800044997606
-0.0004569466961219515,-0.0016445417444181931,0.010577764415794277,-0.0027019454414380917,,-0.04169656006945344,0.004189074555049466,-0.016909029596219982,0.004811215548829129,0.0,0.02782236871847177,0.030612210952962293,0.0,0.007376497981758101
0.008899605562620927,0.006613662541260501,-0.007246148932778418,0.012191224661290745,,0.023044897050620072,0.0012410986130575452,0.017543867706769856,0.02370306950786394,0.01546616410110957,0.020134191238402765,0.022630910070839727,0.004181759090119419,0.04284511944281899
0.0010951470667548424,-0.0008689371665890899,-0.005677273794957638,0.002007320560622361,,0.00837600141234085,0.007368801434312067,0.022650442123801184,0.0004026824848606392,-0.016833694713394243,-0.0006579424375453558,0.0041492037311743335,0.0,0.0054080432038698945
0.014605356896842503,0.012342798112885633,0.043229874519337574,0.009682974557262858,,0.01959679294079164,0.019175879657958195,0.02975205350513299,0.009660489526728933,0.0032612573661490174,0.006583169111195275,0.002754967928253693,-0.02081854026706753,0.016122864225406763
-0.0004238741534883239,-0.001329519477904495,0.013291544450456882,-0.0013230572183333678,,0.022304815832909997,0.02139753226545138,0.02086676168508217,0.0001073339773371984,0.010158595423195305,-0.0004359687516073407,-0.005494562762878075,-0.0007097429216381679,-0.0010531202458183841
0.00202338180532724,0.002574540919531687,-0.0061729701782639035,0.00496686669723978,,-0.010599546329913556,-0.0038089672517731543,-0.00628927233928156,0.010624923341101544,0.029766501128992706,-0.00021819613405460458,0.011049524361875784,0.021277011116946243,0.008468715132247118
0.0021602108339675574,0.00044649096246329734,-0.003105236500683617,0.010214222412370466,,-0.0303410119426899,0.00507613136896734,0.010443035434251735,-0.001304671025683768,-0.006640447729378551,-0.006980765722799376,-0.016393383849255927,0.0013884420956928878,-0.010502478406813509
0.0014741105602813498,0.0005052616260010634,-0.011682435055978213,0.0035876407104766805,,0.006774241237067047,0.0026399192885286915,0.020357078599011036,-0.00457231395543134,0.002752585539250507,-0.009226561355016982,0.013888996740623716,-0.011789348680618095,0.011149439490280022
-0.006886302644093845,-0.006922134078837794,-0.019700595339586124,-0.008774608930369854,,-0.007289283276625702,-0.00907657240187365,-0.045426684051756205,-0.023378605218983717,-0.0784313570907118,-0.017073084223854562,-0.016438372651359612,0.010526937419265359,-0.0010517133033148829
0.006800039312997219,0.005687700919863925,0.00803864686435296,0.002622797676703037,,-0.04542893910836343,0.010381026230215307,0.012540173146776246,0.026469577174286663,0.0,0.025264976654731708,-0.0013927524588303042,0.010416547193104142,0.0
-0.0009395233752043097,0.00032936314957332513,-0.004784574518818641,-0.004279141514815343,,0.04032123814692845,-0.003985558043673065,0.05335021943594942,-0.009940327589356368,-0.012340525073758046,-0.026402612487734678,-0.005578779694457747,-0.010309161327613614,0.04834235029529177
-0.0053832058728249255,-0.007557692180822584,-0.008012772267813939,-0.006611504544866809,,-0.008206682511489816,-0.006887972091234373,0.012963531170115061,0.005058503359522737,-0.00473923249917807,-0.017627308151942356,0.004488093669211324,0.019444925372944066,-0.0025006495088483183
0.01102570580548079,0.009633859840691539,0.02907889610364811,0.041264575547545146,,-0.001228931912140352,0.0015853189951162694,0.017261960041498492,0.011840655978460513,0.03376619257536739,0.003680925797943546,0.026249599616874786,-0.03269808586421841,0.0050206482633532445
0.0023489303072772305,0.003548493095615779,0.0007849990500450321,-0.0012782478191456503,,-0.0004921776176368686,-0.003099660650440872,0.02311295811801717,0.0009373771582352752,0.007118737290307653,-0.01604408562984816,0.020680303727479865,0.0,0.012499729712023067
0.0016382099283340779,0.0026888541881038286,-0.027450871900347673,0.0038398726234374347,,-0.07271237282437815,0.0024311436862254343,-0.012582282700801195,-0.005800253761102048,-0.005405059496056519,0.021663248370670463,0.03178959287975913,0.007042296425570749,-0.00987480229676807
0.0016722378083675604,-0.00013402201495860133,-0.013710020297133974,0.003506345604368022,,-0.011682422170458118,0.006253043056988483,-0.022589018444001185,0.0018687329079307702,0.023411251307247527,0.005244012723610414,0.011952247321444398,-0.013286060356734408,-0.000999582139253885
